fecha;local;visitante;goles_local;goles_visita;torneo;ciudad;pais_x;neutral;difgol;gana_local;gana_visita;ranking_local;abrev_local;ranking_visitante;abrev_visitante;dif_ranking
23/6/2011;Paraguay;Chile;0;0;Friendly;Asunción;Paraguay;0;0;0;0;23;PAR;13;CHI;10
1/7/2011;Argentina;Bolivia;1;1;Copa América;La Plata;Argentina;0;0;0;0;10;ARG;94;BOL;-84
3/7/2011;Brasil;Venezuela;0;0;Copa América;La Plata;Argentina;1;0;0;0;5;BRA;69;VEN;-64
3/7/2011;Paraguay;Ecuador;0;0;Copa América;Santa Fe;Argentina;1;0;0;0;32;PAR;68;ECU;-36
4/7/2011;Uruguay;Peru;1;1;Copa América;San Juan;Argentina;1;0;0;0;18;URU;49;PER;-31
6/7/2011;Argentina;Colombia;0;0;Copa América;Santa Fe;Argentina;0;0;0;0;10;ARG;54;COL;-44
8/7/2011;Uruguay;Chile;1;1;Copa América;Mendoza;Argentina;1;0;0;0;18;URU;27;CHI;-9
9/7/2011;Brasil;Paraguay;2;2;Copa América;Córdoba;Argentina;1;0;0;0;5;BRA;32;PAR;-27
9/7/2011;Venezuela;Ecuador;1;0;Copa América;Salta;Argentina;1;1;1;0;69;VEN;68;ECU;1
10/7/2011;Colombia;Bolivia;2;0;Copa América;Santa Fe;Argentina;1;2;1;0;54;COL;94;BOL;-40
12/7/2011;Chile;Peru;1;0;Copa América;Mendoza;Argentina;1;1;1;0;27;CHI;49;PER;-22
13/7/2011;Brasil;Ecuador;4;2;Copa América;Córdoba;Argentina;1;2;1;0;5;BRA;68;ECU;-63
13/7/2011;Paraguay;Venezuela;3;3;Copa América;Salta;Argentina;1;0;0;0;32;PAR;69;VEN;-37
16/7/2011;Argentina;Uruguay;1;1;Copa América;Santa Fe;Argentina;0;0;0;0;10;ARG;18;URU;-8
16/7/2011;Colombia;Peru;0;2;Copa América;Córdoba;Argentina;1;-2;0;1;54;COL;49;PER;5
17/7/2011;Brasil;Paraguay;0;0;Copa América;La Plata;Argentina;1;0;0;0;5;BRA;32;PAR;-27
17/7/2011;Chile;Venezuela;1;2;Copa América;San Juan;Argentina;1;-1;0;1;27;CHI;69;VEN;-42
19/7/2011;Peru;Uruguay;0;2;Copa América;La Plata;Argentina;1;-2;0;1;49;PER;18;URU;31
20/7/2011;Paraguay;Venezuela;0;0;Copa América;Mendoza;Argentina;1;0;0;0;32;PAR;69;VEN;-37
23/7/2011;Peru;Venezuela;4;1;Copa América;La Plata;Argentina;1;3;1;0;49;PER;69;VEN;-20
24/7/2011;Uruguay;Paraguay;3;0;Copa América;Buenos Aires;Argentina;1;3;1;0;18;URU;32;PAR;-14
2/9/2011;Argentina;Venezuela;1;0;Friendly;Calcutta;India;1;1;1;0;9;ARG;44;VEN;-35
2/9/2011;Peru;Bolivia;2;2;Friendly;Lima;Peru;0;0;0;0;26;PER;85;BOL;-59
5/9/2011;Bolivia;Peru;0;0;Friendly;La Paz;Bolivia;0;0;0;0;85;BOL;26;PER;59
14/9/2011;Argentina;Brasil;0;0;Friendly;Córdoba;Argentina;0;0;0;0;9;ARG;6;BRA;3
28/9/2011;Brasil;Argentina;2;0;Friendly;Belém;Brasil;0;2;1;0;7;BRA;10;ARG;-3
7/10/2011;Argentina;Chile;4;1;FIFA World Cup qualification;Buenos Aires;Argentina;0;3;1;0;10;ARG;14;CHI;-4
7/10/2011;Ecuador;Venezuela;2;0;FIFA World Cup qualification;Quito;Ecuador;0;2;1;0;69;ECU;47;VEN;22
7/10/2011;Peru;Paraguay;2;0;FIFA World Cup qualification;Lima;Peru;0;2;1;0;35;PER;24;PAR;11
7/10/2011;Uruguay;Bolivia;4;2;FIFA World Cup qualification;Montevideo;Uruguay;0;2;1;0;4;URU;81;BOL;-77
11/10/2011;Bolivia;Colombia;1;2;FIFA World Cup qualification;La Paz;Bolivia;0;-1;0;1;81;BOL;32;COL;49
11/10/2011;Chile;Peru;4;2;FIFA World Cup qualification;Santiago;Chile;0;2;1;0;14;CHI;35;PER;-21
11/10/2011;Paraguay;Uruguay;1;1;FIFA World Cup qualification;Asunción;Paraguay;0;0;0;0;24;PAR;4;URU;20
11/10/2011;Venezuela;Argentina;1;0;FIFA World Cup qualification;Puerto la Cruz;Venezuela;0;1;1;0;47;VEN;10;ARG;37
11/11/2011;Argentina;Bolivia;1;1;FIFA World Cup qualification;Buenos Aires;Argentina;0;0;0;0;10;ARG;115;BOL;-105
11/11/2011;Colombia;Venezuela;1;1;FIFA World Cup qualification;Barranquilla;Colombia;0;0;0;0;31;COL;40;VEN;-9
11/11/2011;Paraguay;Ecuador;2;1;FIFA World Cup qualification;Asunción;Paraguay;0;1;1;0;28;PAR;52;ECU;-24
11/11/2011;Uruguay;Chile;4;0;FIFA World Cup qualification;Montevideo;Uruguay;0;4;1;0;4;URU;16;CHI;-12
15/11/2011;Chile;Paraguay;2;0;FIFA World Cup qualification;Santiago;Chile;0;2;1;0;16;CHI;28;PAR;-12
15/11/2011;Colombia;Argentina;1;2;FIFA World Cup qualification;Barranquilla;Colombia;0;-1;0;1;31;COL;10;ARG;21
15/11/2011;Ecuador;Peru;2;0;FIFA World Cup qualification;Quito;Ecuador;0;2;1;0;52;ECU;32;PER;20
15/11/2011;Venezuela;Bolivia;1;0;FIFA World Cup qualification;San Cristóbal;Venezuela;0;1;1;0;40;VEN;115;BOL;-75
21/12/2011;Chile;Paraguay;3;2;Friendly;La Serena;Chile;0;1;1;0;13;CHI;24;PAR;-11
15/2/2012;Paraguay;Chile;2;0;Friendly;Luque;Paraguay;0;2;1;0;27;PAR;12;CHI;15
21/3/2012;Chile;Peru;3;1;Copa del Pacífico;Arica;Chile;0;2;1;0;14;CHI;34;PER;-20
11/4/2012;Peru;Chile;0;3;Copa del Pacífico;Tacna;Peru;0;-3;0;1;34;PER;13;CHI;21
2/6/2012;Argentina;Ecuador;4;0;FIFA World Cup qualification;Buenos Aires;Argentina;0;4;1;0;9;ARG;37;ECU;-28
2/6/2012;Bolivia;Chile;0;2;FIFA World Cup qualification;La Paz;Bolivia;0;-2;0;1;108;BOL;13;CHI;95
2/6/2012;Uruguay;Venezuela;1;1;FIFA World Cup qualification;Montevideo;Uruguay;0;0;0;0;3;URU;43;VEN;-40
3/6/2012;Peru;Colombia;0;1;FIFA World Cup qualification;Lima;Peru;0;-1;0;1;36;PER;23;COL;13
9/6/2012;Bolivia;Paraguay;3;1;FIFA World Cup qualification;La Paz;Bolivia;0;2;1;0;110;BOL;22;PAR;88
9/6/2012;Brasil;Argentina;3;4;Friendly;East Rutherford;USA;1;-1;0;1;5;BRA;7;ARG;-2
9/6/2012;Venezuela;Chile;0;2;FIFA World Cup qualification;Puerto la Cruz;Venezuela;0;-2;0;1;40;VEN;11;CHI;29
10/6/2012;Ecuador;Colombia;1;0;FIFA World Cup qualification;Quito;Ecuador;0;1;1;0;36;ECU;20;COL;16
10/6/2012;Uruguay;Peru;4;2;FIFA World Cup qualification;Montevideo;Uruguay;0;2;1;0;2;URU;37;PER;-35
15/8/2012;Ecuador;Chile;3;0;Friendly;New York;USA;1;3;1;0;20;ECU;15;CHI;5
15/8/2012;Japon;Venezuela;1;1;Friendly;Sapporo;Japon;0;0;0;0;22;JPN;52;VEN;-30
7/9/2012;Argentina;Paraguay;3;1;FIFA World Cup qualification;Córdoba;Argentina;0;2;1;0;7;ARG;29;PAR;-22
7/9/2012;Colombia;Uruguay;4;0;FIFA World Cup qualification;Barranquilla;Colombia;0;4;1;0;22;COL;5;URU;17
7/9/2012;Ecuador;Bolivia;1;0;FIFA World Cup qualification;Quito;Ecuador;0;1;1;0;17;ECU;63;BOL;-46
7/9/2012;Peru;Venezuela;2;1;FIFA World Cup qualification;Lima;Peru;0;1;1;0;51;PER;52;VEN;-1
11/9/2012;Chile;Colombia;1;3;FIFA World Cup qualification;Santiago;Chile;0;-2;0;1;14;CHI;22;COL;-8
11/9/2012;Paraguay;Venezuela;0;2;FIFA World Cup qualification;Asunción;Paraguay;0;-2;0;1;29;PAR;52;VEN;-23
11/9/2012;Peru;Argentina;1;1;FIFA World Cup qualification;Lima;Peru;0;0;0;0;51;PER;7;ARG;44
11/9/2012;Uruguay;Ecuador;1;1;FIFA World Cup qualification;Montevideo;Uruguay;0;0;0;0;5;URU;17;ECU;-12
19/9/2012;Brasil;Argentina;2;1;Friendly;Goiânia;Brasil;0;1;1;0;12;BRA;7;ARG;5
12/10/2012;Argentina;Uruguay;3;0;FIFA World Cup qualification;Mendoza;Argentina;0;3;1;0;4;ARG;7;URU;-3
12/10/2012;Bolivia;Peru;1;1;FIFA World Cup qualification;La Paz;Bolivia;0;0;0;0;72;BOL;37;PER;35
12/10/2012;Colombia;Paraguay;2;0;FIFA World Cup qualification;Barranquilla;Colombia;0;2;1;0;9;COL;38;PAR;-29
12/10/2012;Ecuador;Chile;3;1;FIFA World Cup qualification;Quito;Ecuador;0;2;1;0;20;ECU;17;CHI;3
16/10/2012;Bolivia;Uruguay;4;1;FIFA World Cup qualification;La Paz;Bolivia;0;3;1;0;72;BOL;7;URU;65
16/10/2012;Chile;Argentina;1;2;FIFA World Cup qualification;Santiago;Chile;0;-1;0;1;17;CHI;4;ARG;13
16/10/2012;Japon;Brasil;0;4;Friendly;Wroc?aw;Poland;1;-4;0;1;23;JPN;14;BRA;9
16/10/2012;Paraguay;Peru;1;0;FIFA World Cup qualification;Asunción;Paraguay;0;1;1;0;38;PAR;37;PER;1
16/10/2012;Venezuela;Ecuador;0;0;FIFA World Cup qualification;Puerto la Cruz;Venezuela;0;0;0;0;39;VEN;20;ECU;19
14/11/2012;Brasil;Colombia;1;1;Friendly;East Rutherford;USA;1;0;0;0;13;BRA;8;COL;5
21/11/2012;Argentina;Brasil;2;1;Friendly;Buenos Aires;Argentina;0;1;1;0;3;ARG;13;BRA;-10
22/3/2013;Argentina;Venezuela;3;0;FIFA World Cup qualification;Buenos Aires;Argentina;0;3;1;0;3;ARG;43;VEN;-40
22/3/2013;Colombia;Bolivia;5;0;FIFA World Cup qualification;Barranquilla;Colombia;0;5;1;0;6;COL;37;BOL;-31
22/3/2013;Peru;Chile;1;0;FIFA World Cup qualification;Lima;Peru;0;1;1;0;41;PER;22;CHI;19
22/3/2013;Uruguay;Paraguay;1;1;FIFA World Cup qualification;Montevideo;Uruguay;0;0;0;0;16;URU;38;PAR;-22
26/3/2013;Bolivia;Argentina;1;1;FIFA World Cup qualification;La Paz;Bolivia;0;0;0;0;37;BOL;3;ARG;34
26/3/2013;Chile;Uruguay;2;0;FIFA World Cup qualification;Santiago;Chile;0;2;1;0;22;CHI;16;URU;6
26/3/2013;Ecuador;Paraguay;4;1;FIFA World Cup qualification;Quito;Ecuador;0;3;1;0;11;ECU;38;PAR;-27
26/3/2013;Venezuela;Colombia;1;0;FIFA World Cup qualification;Puerto Ordaz;Venezuela;0;1;1;0;43;VEN;6;COL;37
6/4/2013;Bolivia;Brasil;0;4;Friendly;Santa Cruz;Bolivia;0;-4;0;1;37;BOL;18;BRA;19
24/4/2013;Brasil;Chile;2;2;Friendly;Belo Horizonte;Brasil;0;0;0;0;19;BRA;23;CHI;-4
7/6/2013;Argentina;Colombia;0;0;FIFA World Cup qualification;Buenos Aires;Argentina;0;0;0;0;3;ARG;7;COL;-4
7/6/2013;Bolivia;Venezuela;1;1;FIFA World Cup qualification;La Paz;Bolivia;0;0;0;0;53;BOL;37;VEN;16
7/6/2013;Paraguay;Chile;1;2;FIFA World Cup qualification;Asunción;Paraguay;0;-1;0;1;44;PAR;25;CHI;19
7/6/2013;Peru;Ecuador;1;0;FIFA World Cup qualification;Lima;Peru;0;1;1;0;30;PER;10;ECU;20
11/6/2013;Chile;Bolivia;3;1;FIFA World Cup qualification;Santiago;Chile;0;2;1;0;25;CHI;53;BOL;-28
11/6/2013;Colombia;Peru;2;0;FIFA World Cup qualification;Barranquilla;Colombia;0;2;1;0;7;COL;30;PER;-23
11/6/2013;Ecuador;Argentina;1;1;FIFA World Cup qualification;Quito;Ecuador;0;0;0;0;10;ECU;3;ARG;7
11/6/2013;Venezuela;Uruguay;0;1;FIFA World Cup qualification;Puerto Ordaz;Venezuela;0;-1;0;1;37;VEN;19;URU;18
15/6/2013;Brasil;Japon;3;0;Confederations Cup;Brasília;Brasil;0;3;1;0;22;BRA;32;JPN;-10
26/6/2013;Brasil;Uruguay;2;1;Confederations Cup;Belo Horizonte;Brasil;0;1;1;0;22;BRA;19;URU;3
14/8/2013;Japon;Uruguay;2;4;Friendly;Rifu;Japon;0;-2;0;1;37;JPN;12;URU;25
14/8/2013;Venezuela;Bolivia;2;2;Friendly;San Cristóbal;Venezuela;0;0;0;0;39;VEN;64;BOL;-25
6/9/2013;Chile;Venezuela;3;0;FIFA World Cup qualification;Santiago;Chile;0;3;1;0;21;CHI;39;VEN;-18
6/9/2013;Colombia;Ecuador;1;0;FIFA World Cup qualification;Barranquilla;Colombia;0;1;1;0;3;COL;17;ECU;-14
6/9/2013;Paraguay;Bolivia;4;0;FIFA World Cup qualification;Asunción;Paraguay;0;4;1;0;49;PAR;64;BOL;-15
6/9/2013;Peru;Uruguay;1;2;FIFA World Cup qualification;Lima;Peru;0;-1;0;1;22;PER;12;URU;10
10/9/2013;Bolivia;Ecuador;1;1;FIFA World Cup qualification;La Paz;Bolivia;0;0;0;0;64;BOL;17;ECU;47
10/9/2013;Paraguay;Argentina;2;5;FIFA World Cup qualification;Asunción;Paraguay;0;-3;0;1;49;PAR;4;ARG;45
10/9/2013;Uruguay;Colombia;2;0;FIFA World Cup qualification;Montevideo;Uruguay;0;2;1;0;12;URU;3;COL;9
10/9/2013;Venezuela;Peru;3;2;FIFA World Cup qualification;Puerto la Cruz;Venezuela;0;1;1;0;39;VEN;22;PER;17
11/10/2013;Argentina;Peru;3;1;FIFA World Cup qualification;Buenos Aires;Argentina;0;2;1;0;2;ARG;34;PER;-32
11/10/2013;Colombia;Chile;3;3;FIFA World Cup qualification;Barranquilla;Colombia;0;0;0;0;5;COL;16;CHI;-11
11/10/2013;Ecuador;Uruguay;1;0;FIFA World Cup qualification;Quito;Ecuador;0;1;1;0;20;ECU;7;URU;13
11/10/2013;Venezuela;Paraguay;1;1;FIFA World Cup qualification;San Cristóbal;Venezuela;0;0;0;0;36;VEN;41;PAR;-5
15/10/2013;Chile;Ecuador;2;1;FIFA World Cup qualification;Santiago;Chile;0;1;1;0;16;CHI;20;ECU;-4
15/10/2013;Paraguay;Colombia;1;2;FIFA World Cup qualification;Asunción;Paraguay;0;-1;0;1;41;PAR;5;COL;36
15/10/2013;Peru;Bolivia;1;1;FIFA World Cup qualification;Lima;Peru;0;0;0;0;34;PER;62;BOL;-28
15/10/2013;Uruguay;Argentina;3;2;FIFA World Cup qualification;Montevideo;Uruguay;0;1;1;0;7;URU;2;ARG;5
15/11/2013;Argentina;Ecuador;0;0;Friendly;East Rutherford;USA;1;0;0;0;3;ARG;22;ECU;-19
19/11/2013;Brasil;Chile;2;1;Friendly;Toronto;Canada;1;1;1;0;11;BRA;12;CHI;-1
24/6/2014;Japon;Colombia;1;4;FIFA World Cup;Cuiabá;Brasil;1;-3;0;1;46;JPN;8;COL;38
28/6/2014;Brasil;Chile;1;1;FIFA World Cup;Belo Horizonte;Brasil;0;0;0;0;3;BRA;14;CHI;-11
28/6/2014;Colombia;Uruguay;2;0;FIFA World Cup;Rio de Janeiro;Brasil;1;2;1;0;8;COL;7;URU;1
4/7/2014;Brasil;Colombia;2;1;FIFA World Cup;Fortaleza;Brasil;0;1;1;0;3;BRA;8;COL;-5
5/9/2014;Japon;Uruguay;0;2;Friendly;Sapporo;Japon;0;-2;0;1;44;JPN;6;URU;38
9/9/2014;Japon;Venezuela;2;2;Friendly;Yokohama;Japon;0;0;0;0;44;JPN;29;VEN;15
9/9/2014;Qatar;Peru;0;2;Friendly;Doha;Qatar;0;-2;0;1;92;QAT;52;PER;40
11/10/2014;Argentina;Brasil;0;2;Friendly;Beijing;China PR;1;-2;0;1;2;ARG;6;BRA;-4
14/10/2014;Japon;Brasil;0;4;Friendly;Kallang;Singapore;1;-4;0;1;48;JPN;6;BRA;42
14/11/2014;Paraguay;Peru;2;1;Friendly;Luque;Paraguay;0;1;1;0;76;PAR;54;PER;22
18/11/2014;Bolivia;Venezuela;3;2;Friendly;La Paz;Bolivia;0;1;1;0;103;BOL;85;VEN;18
18/11/2014;Chile;Uruguay;1;2;Friendly;Santiago;Chile;0;-1;0;1;13;CHI;8;URU;5
18/11/2014;Peru;Paraguay;2;1;Friendly;Lima;Peru;0;1;1;0;54;PER;76;PAR;-22
29/3/2015;Brasil;Chile;1;0;Friendly;London;England;1;1;1;0;6;BRA;15;CHI;-9
31/3/2015;Peru;Venezuela;0;1;Friendly;Fort Lauderdale;USA;1;-1;0;1;59;PER;72;VEN;-13
11/6/2015;Chile;Ecuador;2;0;Copa América;Santiago;Chile;0;2;1;0;19;CHI;31;ECU;-12
13/6/2015;Argentina;Paraguay;2;2;Copa América;La Serena;Chile;1;0;0;0;3;ARG;85;PAR;-82
14/6/2015;Brasil;Peru;2;1;Copa América;Temuco;Chile;1;1;1;0;5;BRA;61;PER;-56
14/6/2015;Colombia;Venezuela;0;1;Copa América;Rancagua;Chile;1;-1;0;1;4;COL;72;VEN;-68
15/6/2015;Ecuador;Bolivia;2;3;Copa América;Valparaíso;Chile;1;-1;0;1;31;ECU;89;BOL;-58
16/6/2015;Argentina;Uruguay;1;0;Copa América;La Serena;Chile;1;1;1;0;3;ARG;8;URU;-5
17/6/2015;Brasil;Colombia;0;1;Copa América;Santiago;Chile;1;-1;0;1;5;BRA;4;COL;1
18/6/2015;Peru;Venezuela;1;0;Copa América;Valparaíso;Chile;1;1;1;0;61;PER;72;VEN;-11
19/6/2015;Chile;Bolivia;5;0;Copa América;Santiago;Chile;0;5;1;0;19;CHI;89;BOL;-70
20/6/2015;Uruguay;Paraguay;1;1;Copa América;La Serena;Chile;1;0;0;0;8;URU;85;PAR;-77
21/6/2015;Brasil;Venezuela;2;1;Copa América;Santiago;Chile;1;1;1;0;5;BRA;72;VEN;-67
21/6/2015;Colombia;Peru;0;0;Copa América;Temuco;Chile;1;0;0;0;4;COL;61;PER;-57
24/6/2015;Chile;Uruguay;1;0;Copa América;Santiago;Chile;0;1;1;0;19;CHI;8;URU;11
25/6/2015;Bolivia;Peru;1;3;Copa América;Temuco;Chile;1;-2;0;1;89;BOL;61;PER;28
26/6/2015;Argentina;Colombia;0;0;Copa América;Viña del Mar;Chile;1;0;0;0;3;ARG;4;COL;-1
27/6/2015;Brasil;Paraguay;1;1;Copa América;Concepción;Chile;1;0;0;0;5;BRA;85;PAR;-80
29/6/2015;Chile;Peru;2;1;Copa América;Santiago;Chile;0;1;1;0;19;CHI;61;PER;-42
30/6/2015;Argentina;Paraguay;6;1;Copa América;Concepción;Chile;1;5;1;0;3;ARG;85;PAR;-82
3/7/2015;Peru;Paraguay;2;0;Copa América;Concepción;Chile;1;2;1;0;61;PER;85;PAR;-24
4/7/2015;Chile;Argentina;0;0;Copa América;Santiago;Chile;0;0;0;0;19;CHI;3;ARG;16
5/9/2015;Chile;Paraguay;3;2;Friendly;Santiago;Chile;0;1;1;0;8;CHI;55;PAR;-47
8/10/2015;Argentina;Ecuador;0;2;FIFA World Cup qualification;Buenos Aires;Argentina;0;-2;0;1;1;ARG;31;ECU;-30
8/10/2015;Bolivia;Uruguay;0;0;FIFA World Cup qualification;La Paz;Bolivia;0;0;0;0;67;BOL;20;URU;47
8/10/2015;Chile;Brasil;2;0;FIFA World Cup qualification;Santiago;Chile;0;2;1;0;9;CHI;7;BRA;2
8/10/2015;Colombia;Peru;2;0;FIFA World Cup qualification;Barranquilla;Colombia;0;2;1;0;5;COL;50;PER;-45
8/10/2015;Venezuela;Paraguay;0;1;FIFA World Cup qualification;Ciudad Guayana;Venezuela;0;-1;0;1;69;VEN;61;PAR;8
13/10/2015;Brasil;Venezuela;3;1;FIFA World Cup qualification;Fortaleza;Brasil;0;2;1;0;7;BRA;69;VEN;-62
13/10/2015;Ecuador;Bolivia;2;0;FIFA World Cup qualification;Quito;Ecuador;0;2;1;0;31;ECU;67;BOL;-36
13/10/2015;Paraguay;Argentina;0;0;FIFA World Cup qualification;Asunción;Paraguay;0;0;0;0;61;PAR;1;ARG;60
13/10/2015;Peru;Chile;3;4;FIFA World Cup qualification;Lima;Peru;0;-1;0;1;50;PER;9;CHI;41
13/10/2015;Uruguay;Colombia;3;0;FIFA World Cup qualification;Montevideo;Uruguay;0;3;1;0;20;URU;5;COL;15
12/11/2015;Bolivia;Venezuela;4;2;FIFA World Cup qualification;La Paz;Bolivia;0;2;1;0;77;BOL;83;VEN;-6
12/11/2015;Chile;Colombia;1;1;FIFA World Cup qualification;Santiago;Chile;0;0;0;0;5;CHI;7;COL;-2
12/11/2015;Ecuador;Uruguay;2;1;FIFA World Cup qualification;Quito;Ecuador;0;1;1;0;21;ECU;12;URU;9
13/11/2015;Argentina;Brasil;1;1;FIFA World Cup qualification;Buenos Aires;Argentina;0;0;0;0;3;ARG;8;BRA;-5
13/11/2015;Peru;Paraguay;1;0;FIFA World Cup qualification;Lima;Peru;0;1;1;0;57;PER;47;PAR;10
17/11/2015;Brasil;Peru;3;0;FIFA World Cup qualification;Salvador;Brasil;0;3;1;0;8;BRA;57;PER;-49
17/11/2015;Colombia;Argentina;0;1;FIFA World Cup qualification;Barranquilla;Colombia;0;-1;0;1;7;COL;3;ARG;4
17/11/2015;Paraguay;Bolivia;2;1;FIFA World Cup qualification;Asunción;Paraguay;0;1;1;0;47;PAR;77;BOL;-30
17/11/2015;Uruguay;Chile;3;0;FIFA World Cup qualification;Montevideo;Uruguay;0;3;1;0;12;URU;5;CHI;7
17/11/2015;Venezuela;Ecuador;1;3;FIFA World Cup qualification;Ciudad Guayana;Venezuela;0;-2;0;1;83;VEN;21;ECU;62
24/3/2016;Bolivia;Colombia;2;3;FIFA World Cup qualification;La Paz;Bolivia;0;-1;0;1;72;BOL;8;COL;64
24/3/2016;Chile;Argentina;1;2;FIFA World Cup qualification;Santiago;Chile;0;-1;0;1;5;CHI;2;ARG;3
24/3/2016;Ecuador;Paraguay;2;2;FIFA World Cup qualification;Quito;Ecuador;0;0;0;0;13;ECU;43;PAR;-30
24/3/2016;Peru;Venezuela;2;2;FIFA World Cup qualification;Lima;Peru;0;0;0;0;42;PER;75;VEN;-33
25/3/2016;Brasil;Uruguay;2;2;FIFA World Cup qualification;Recife;Brasil;0;0;0;0;6;BRA;11;URU;-5
29/3/2016;Argentina;Bolivia;2;0;FIFA World Cup qualification;Córdoba;Argentina;0;2;1;0;2;ARG;72;BOL;-70
29/3/2016;Colombia;Ecuador;3;0;FIFA World Cup qualification;Barranquilla;Colombia;0;3;1;0;8;COL;13;ECU;-5
29/3/2016;Paraguay;Brasil;2;2;FIFA World Cup qualification;Asunción;Paraguay;0;0;0;0;43;PAR;6;BRA;37
29/3/2016;Uruguay;Peru;1;0;FIFA World Cup qualification;Montevideo;Uruguay;0;1;1;0;11;URU;42;PER;-31
29/3/2016;Venezuela;Chile;1;4;FIFA World Cup qualification;Barinas;Venezuela;0;-3;0;1;75;VEN;5;CHI;70
4/6/2016;Brasil;Ecuador;0;0;Copa América;Pasadena;USA;1;0;0;0;7;BRA;13;ECU;-6
6/6/2016;Argentina;Chile;2;1;Copa América;Santa Clara;USA;1;1;1;0;1;ARG;5;CHI;-4
7/6/2016;Colombia;Paraguay;2;1;Copa América;Pasadena;USA;1;1;1;0;3;COL;44;PAR;-41
8/6/2016;Ecuador;Peru;2;2;Copa América;Glendale;USA;1;0;0;0;13;ECU;48;PER;-35
9/6/2016;Uruguay;Venezuela;0;1;Copa América;Philadelphia;USA;1;-1;0;1;9;URU;77;VEN;-68
10/6/2016;Chile;Bolivia;2;1;Copa América;Foxborough;USA;1;1;1;0;5;CHI;82;BOL;-77
12/6/2016;Brasil;Peru;0;1;Copa América;Foxborough;USA;1;-1;0;1;7;BRA;48;PER;-41
14/6/2016;Argentina;Bolivia;3;0;Copa América;Seattle;USA;1;3;1;0;1;ARG;82;BOL;-81
17/6/2016;Peru;Colombia;0;0;Copa América;East Rutherford;USA;1;0;0;0;48;PER;3;COL;45
18/6/2016;Argentina;Venezuela;4;1;Copa América;Foxborough;USA;1;3;1;0;1;ARG;77;VEN;-76
22/6/2016;Colombia;Chile;0;2;Copa América;Chicago;USA;1;-2;0;1;3;COL;5;CHI;-2
26/6/2016;Argentina;Chile;0;0;Copa América;East Rutherford;USA;1;0;0;0;1;ARG;5;CHI;-4
1/9/2016;Argentina;Uruguay;1;0;FIFA World Cup qualification;Mendoza;Argentina;0;1;1;0;1;ARG;12;URU;-11
1/9/2016;Bolivia;Peru;0;3;FIFA World Cup qualification;La Paz;Bolivia;0;-3;0;1;110;BOL;33;PER;77
1/9/2016;Colombia;Venezuela;2;0;FIFA World Cup qualification;Barranquilla;Colombia;0;2;1;0;3;COL;46;VEN;-43
1/9/2016;Ecuador;Brasil;0;3;FIFA World Cup qualification;Quito;Ecuador;0;-3;0;1;17;ECU;9;BRA;8
1/9/2016;Paraguay;Chile;2;1;FIFA World Cup qualification;Asunción;Paraguay;0;1;1;0;42;PAR;5;CHI;37
6/9/2016;Brasil;Colombia;2;1;FIFA World Cup qualification;Manaus;Brasil;0;1;1;0;9;BRA;3;COL;6
6/9/2016;Chile;Bolivia;3;0;FIFA World Cup qualification;Santiago;Chile;0;3;1;0;5;CHI;110;BOL;-105
6/9/2016;Peru;Ecuador;2;1;FIFA World Cup qualification;Lima;Peru;0;1;1;0;33;PER;17;ECU;16
6/9/2016;Uruguay;Paraguay;4;0;FIFA World Cup qualification;Montevideo;Uruguay;0;4;1;0;12;URU;42;PAR;-30
6/9/2016;Venezuela;Argentina;2;2;FIFA World Cup qualification;Mérida;Venezuela;0;0;0;0;46;VEN;1;ARG;45
6/10/2016;Brasil;Bolivia;5;0;FIFA World Cup qualification;Natal;Brasil;0;5;1;0;4;BRA;75;BOL;-71
6/10/2016;Ecuador;Chile;3;0;FIFA World Cup qualification;Quito;Ecuador;0;3;1;0;19;ECU;6;CHI;13
6/10/2016;Paraguay;Colombia;0;1;FIFA World Cup qualification;Asunción;Paraguay;0;-1;0;1;36;PAR;4;COL;32
6/10/2016;Peru;Argentina;2;2;FIFA World Cup qualification;Lima;Peru;0;0;0;0;25;PER;1;ARG;24
6/10/2016;Uruguay;Venezuela;3;0;FIFA World Cup qualification;Montevideo;Uruguay;0;3;1;0;9;URU;60;VEN;-51
11/10/2016;Argentina;Paraguay;0;1;FIFA World Cup qualification;Córdoba;Argentina;0;-1;0;1;1;ARG;36;PAR;-35
11/10/2016;Bolivia;Ecuador;2;2;FIFA World Cup qualification;La Paz;Bolivia;0;0;0;0;75;BOL;19;ECU;56
11/10/2016;Chile;Peru;2;1;FIFA World Cup qualification;Santiago;Chile;0;1;1;0;6;CHI;25;PER;-19
11/10/2016;Colombia;Uruguay;2;2;FIFA World Cup qualification;Barranquilla;Colombia;0;0;0;0;4;COL;9;URU;-5
11/10/2016;Venezuela;Brasil;0;2;FIFA World Cup qualification;Mérida;Venezuela;0;-2;0;1;60;VEN;4;BRA;56
10/11/2016;Brasil;Argentina;3;0;FIFA World Cup qualification;Belo Horizonte;Brasil;0;3;1;0;3;BRA;1;ARG;2
10/11/2016;Colombia;Chile;0;0;FIFA World Cup qualification;Barranquilla;Colombia;0;0;0;0;5;COL;6;CHI;-1
10/11/2016;Paraguay;Peru;1;4;FIFA World Cup qualification;Asunción;Paraguay;0;-3;0;1;37;PAR;23;PER;14
10/11/2016;Uruguay;Ecuador;2;1;FIFA World Cup qualification;Montevideo;Uruguay;0;1;1;0;9;URU;19;ECU;-10
